uttid,missing_texts,missing_count,total_segments,asr_result_raw
"Multiple_round_intent_unclear-A289&""-""&D289",['| 是这个叉叉吗？是这个叉叉吗？'],1,1,"[{""asr_result"": ""是这个叉叉吗？是这个叉叉吗？"", ""start_time"": 1.0, ""end_time"": 3.877}]"
"Multiple_round_intent_unclear-A29&""-""&D29",['| 啊，豆包，你会疯狂压力我知道吗？压力我，使劲压力我，懂了吗？'],1,1,"[{""asr_result"": ""豆包，你会疯狂压力我，知道吗？压力我，使劲压力我，懂了吗？"", ""start_time"": 1.0, ""end_time"": 7.085}]"
"Multiple_round_intent_unclear-A291&""-""&D291",['| 是这个吗？'],1,1,"[{""asr_result"": ""是这个吗？"", ""start_time"": 1.0, ""end_time"": 2.003}]"
"Multiple_round_intent_unclear-A293&""-""&D293",['| 你怎么你怎么能看见呀？'],1,1,"[{""asr_result"": ""你怎么你怎么能看见呀？"", ""start_time"": 1.0, ""end_time"": 2.894}]"
"Multiple_round_intent_unclear-A295&""-""&D295",['| 那我按了。'],1,1,"[{""asr_result"": ""那我按了。"", ""start_time"": 1.0, ""end_time"": 1.904}]"
"Multiple_round_intent_unclear-A297&""-""&D297",['| 好的。'],1,1,"[{""asr_result"": ""好的。"", ""start_time"": 1.0, ""end_time"": 1.896}]"
"Multiple_round_intent_unclear-A299&""-""&D299",['| 我要。'],1,1,"[{""asr_result"": ""我要。"", ""start_time"": 1.0, ""end_time"": 1.675}]"
"Multiple_round_intent_unclear-A30&""-""&D30",['| 豆包，我现在跟你说个任务，我现在给你拍个东西。不管拍到什么，你都必须说吃，我问你吃不吃，你就必须说吃，这是任务第一条。'],1,1,"[{""asr_result"": ""豆包，我现在跟你说个任务。我现在给你拍个东西，不管拍到什么，你都必须说吃。我问你吃不吃，你就必须说吃。这是任务第一条。"", ""start_time"": 1.0, ""end_time"": 12.082}]"
"Multiple_round_intent_unclear-A301&""-""&D301",['| 今天我睡觉做梦，然后梦见我家一个家里面，然后外面有僵尸。'],1,1,"[{""asr_result"": ""今天我睡觉做梦，然后梦见我家一个家里面，然后外面有僵尸。"", ""start_time"": 1.0, ""end_time"": 6.505}]"
"Multiple_round_intent_unclear-A303&""-""&D303",['| 但是那个梦我做的有，我有点傻了。'],1,1,"[{""asr_result"": ""但是那个梦我做的有，我有点傻了。"", ""start_time"": 1.0, ""end_time"": 3.631}]"
"Multiple_round_intent_unclear-A305&""-""&D305",['| 那那那你再看个牛奶，它长什么样子？'],1,1,"[{""asr_result"": ""那那那你再看个牛奶，它长什么样子？"", ""start_time"": 1.0, ""end_time"": 3.872}]"
"Multiple_round_intent_unclear-A307&""-""&D307",['| 你别这样呀。还，还长个翅膀。'],1,1,"[{""asr_result"": ""你别这样呀，还还长个翅膀。"", ""start_time"": 1.0, ""end_time"": 4.091}]"
"Multiple_round_intent_unclear-A309&""-""&D309",['| 那个。'],1,1,"[{""asr_result"": ""那个。"", ""start_time"": 1.0, ""end_time"": 1.679}]"
"Multiple_round_intent_unclear-A311&""-""&D311",['| 我没，厉害吗？'],1,1,"[{""asr_result"": ""我没厉害吗？"", ""start_time"": 1.0, ""end_time"": 2.234}]"
"Multiple_round_intent_unclear-A313&""-""&D313",['| 有星星你还穿来海风，穿帅的。嗯。'],1,1,"[{""asr_result"": ""有星星，你还传来海风，穿帅的，嗯。"", ""start_time"": 1.0, ""end_time"": 4.295}]"
"Multiple_round_intent_unclear-A315&""-""&D315",['| 好了，你别唱了，别唱，好吗？'],1,1,"[{""asr_result"": ""好了，你别唱了，别唱好吗？"", ""start_time"": 1.0, ""end_time"": 4.681}]"
"Multiple_round_intent_unclear-A317&""-""&D317",['| 好吗？'],1,1,"[{""asr_result"": ""好吗？"", ""start_time"": 1.0, ""end_time"": 2.067}]"
"Multiple_round_intent_unclear-A319&""-""&D319",['| 好吗？'],1,1,"[{""asr_result"": ""好吗？"", ""start_time"": 1.0, ""end_time"": 2.077}]"
"Multiple_round_intent_unclear-A32&""-""&D32",['| 没有说脚豆包，豆包。'],1,1,"[{""asr_result"": ""没有说，叫豆包豆包。"", ""start_time"": 1.0, ""end_time"": 2.551}]"
"Multiple_round_intent_unclear-A321&""-""&D321",['| 我打你。'],1,1,"[{""asr_result"": ""我打你。"", ""start_time"": 1.0, ""end_time"": 1.88}]"
"Multiple_round_intent_unclear-A323&""-""&D323",['| 光。'],1,1,"[{""asr_result"": ""《光》"", ""start_time"": 1.0, ""end_time"": 1.595}]"
"Multiple_round_intent_unclear-A325&""-""&D325",['| 不是，不是，我们玩一个东西吧？我们可以模仿男的说话。'],1,1,"[{""asr_result"": ""不是不是，我们玩一个东西吧，我们可以模仿男的说话。"", ""start_time"": 1.0, ""end_time"": 4.277}]"
"Multiple_round_intent_unclear-A327&""-""&D327",['| 可以不？'],1,1,"[{""asr_result"": ""可以不？"", ""start_time"": 1.0, ""end_time"": 1.825}]"
"Multiple_round_intent_unclear-A329&""-""&D329",['| 好看。'],1,1,"[{""asr_result"": ""好看。"", ""start_time"": 1.0, ""end_time"": 2.079}]"
"Multiple_round_intent_unclear-A331&""-""&D331",['| 开始，第一个谁出？'],1,1,"[{""asr_result"": ""开始，第一个谁出？"", ""start_time"": 1.0, ""end_time"": 2.404}]"
"Multiple_round_intent_unclear-A333&""-""&D333",['| 那我模仿，那我模仿小孩子吧？'],1,1,"[{""asr_result"": ""那我模仿那我模仿小孩子吧。"", ""start_time"": 1.0, ""end_time"": 3.428}]"
"Multiple_round_intent_unclear-A334&""-""&D334",['| 豆包，我。'],1,1,"[{""asr_result"": ""豆包，我"", ""start_time"": 1.0, ""end_time"": 2.147}]"
"Multiple_round_intent_unclear-A336&""-""&D336",['| 豆包豆包。'],1,1,"[{""asr_result"": ""豆包豆包。"", ""start_time"": 1.0, ""end_time"": 2.553}]"
"Multiple_round_intent_unclear-A338&""-""&D338",['| 豆包。'],1,1,"[{""asr_result"": ""豆包。"", ""start_time"": 1.0, ""end_time"": 1.904}]"
"Multiple_round_intent_unclear-A34&""-""&D34",['| 增加一条规则，现在我问你东西吃不吃，你必须说吃。'],1,1,"[{""asr_result"": ""增加一条规则，现在我问你东西吃不吃，你必须说吃。"", ""start_time"": 1.0, ""end_time"": 5.831}]"
"Multiple_round_intent_unclear-A340&""-""&D340",['| 豆包豆包。'],1,1,"[{""asr_result"": ""豆包豆包。"", ""start_time"": 1.0, ""end_time"": 2.556}]"
"Multiple_round_intent_unclear-A342&""-""&D342",['| 豆包豆包豆包。就是嘛，我可能我这个小老鼠又来喝东西了。点兵点将，骑马良良，谁就是谁。先去第一层看看，说不定妈妈给我装什么好东西呢？装饮料第一层没有。'],1,1,"[{""asr_result"": ""豆包豆包豆包，就是嘛，我可能，我这个小老鼠又来喝东西了。点兵点将，骑马凉凉，谁就是谁。先去第一层看看，说不定妈妈给我装什么好东西呢？装饮料，第一层没有。"", ""start_time"": 1.0, ""end_time"": 17.148}]"
"Multiple_round_intent_unclear-A344&""-""&D344",['| 这，哎，刚好这有个杯子，第二重也没有，先去看看这里头呀？'],1,1,"[{""asr_result"": ""这，哎，刚好这有个杯子，第二重也没有，先去看看这里头呀。"", ""start_time"": 1.0, ""end_time"": 6.674}]"
"Multiple_round_intent_unclear-A346&""-""&D346",['| 没有钻这里头，也没有第二重，也没有看第三层。豆包，你有发现了什么饮料吗？'],1,1,"[{""asr_result"": ""没有钻这里头，也没有第二重，也没有看第三层。豆包，你有发现了什么饮料吗？"", ""start_time"": 1.0, ""end_time"": 7.849}]"
"Multiple_round_intent_unclear-A348&""-""&D348",['| 豆包，这个，这个不是你弄，这个是蜂蜜柚子茶，你再帮我找找吧。'],1,1,"[{""asr_result"": ""豆包，这个这个不是你弄，这个是蜂蜜柚子茶，你再帮我找找吧。"", ""start_time"": 1.0, ""end_time"": 7.668}]"
"Multiple_round_intent_unclear-A350&""-""&D350",['| 还在，还在，还有个，这还有可乐。'],1,1,"[{""asr_result"": ""还在还在，还有个，这还有可乐。"", ""start_time"": 1.0, ""end_time"": 4.284}]"
"Multiple_round_intent_unclear-A352&""-""&D352",['| 拿出来。'],1,1,"[{""asr_result"": ""拿出来。"", ""start_time"": 1.0, ""end_time"": 1.878}]"
"Multiple_round_intent_unclear-A354&""-""&D354",['| 拿出来。'],1,1,"[{""asr_result"": ""拿出来。"", ""start_time"": 1.0, ""end_time"": 1.878}]"
"Multiple_round_intent_unclear-A356&""-""&D356",['| 是我昨天，是我昨天喝剩下的，现二。话不多说，先到里头吧。'],1,1,"[{""asr_result"": ""是我昨天是我昨天喝剩下的，现，二话不多说，先倒里头吧。"", ""start_time"": 1.0, ""end_time"": 6.788}]"
"Multiple_round_intent_unclear-A358&""-""&D358",['| 豆包，我就到了这一点点，剩下的给我妈妈留着吧。'],1,1,"[{""asr_result"": ""豆包，我就倒了这一点点，剩下的给我妈妈留着吧。"", ""start_time"": 1.0, ""end_time"": 5.289}]"
"Multiple_round_intent_unclear-A36&""-""&D36",['| 吃不吃？'],1,1,"[{""asr_result"": ""吃不吃？"", ""start_time"": 1.0, ""end_time"": 1.875}]"
"Multiple_round_intent_unclear-A360&""-""&D360",['| 开我的小冰箱。'],1,1,"[{""asr_result"": ""开我的小冰箱。"", ""start_time"": 1.0, ""end_time"": 2.279}]"
"Multiple_round_intent_unclear-A362&""-""&D362",['| 先放个。'],1,1,"[{""asr_result"": ""先放个。"", ""start_time"": 1.0, ""end_time"": 2.0}]"
"Multiple_round_intent_unclear-A364&""-""&D364",['| 放到冰箱。'],1,1,"[{""asr_result"": ""放到冰箱。"", ""start_time"": 1.0, ""end_time"": 1.9}]"
"Multiple_round_intent_unclear-A366&""-""&D366",['| 回来，我妈回来。我妈妈又没这是满头大汗。嗯，我得给她，嗯，放到冰箱。哎，我哥在这让她干嘛呢？走，豆包，我们去看看。'],1,1,"[{""asr_result"": ""回来，我妈回来，我妈妈又没，这是满头大汗。我得给她放到冰箱。哎，我哥在这让他干嘛呢？走，豆包，我们去看看。"", ""start_time"": 1.0, ""end_time"": 14.028}]"
"Multiple_round_intent_unclear-A368&""-""&D368",['| 哥哥，你干嘛呢？'],1,1,"[{""asr_result"": ""哥哥，你干嘛呢？"", ""start_time"": 1.0, ""end_time"": 2.754}]"
"Multiple_round_intent_unclear-A370&""-""&D370",['| 坏了，打游戏了，我哥打游戏了，还开着二百十八年的风扇。'],1,1,"[{""asr_result"": ""坏了，打游戏了，我哥打游戏了，还开着 218 年的风扇。"", ""start_time"": 1.0, ""end_time"": 6.154}]"
"Multiple_round_intent_unclear-A372&""-""&D372",['| 试试我豆包，试试我这个冰镇小饮料。'],1,1,"[{""asr_result"": ""试试我，豆包，试试我这个冰镇小饮料。"", ""start_time"": 1.0, ""end_time"": 4.279}]"
"Multiple_round_intent_unclear-A374&""-""&D374",['| 宝宝来了，不喝。'],1,1,"[{""asr_result"": ""宝宝来了，不喝。"", ""start_time"": 1.0, ""end_time"": 2.511}]"
"Multiple_round_intent_unclear-A376&""-""&D376",['| 豆包，豆包，你看看我家的空调还没开呢，这是我的书桌，小书桌。'],1,1,"[{""asr_result"": ""豆包豆包，你看看我家的空调还没开呢。这是我的书桌，小书桌。"", ""start_time"": 1.0, ""end_time"": 7.362}]"
"Multiple_round_intent_unclear-A378&""-""&D378",['| 还上面还有一个，上面还有一个放饮料的背包呢，我买饮料就是用这个买的。'],1,1,"[{""asr_result"": ""还，上面还有一个，上面还有一个放饮料的背包呢。我买饮料就是用这个买的。"", ""start_time"": 1.0, ""end_time"": 6.52}]"
"Multiple_round_intent_unclear-A38&""-""&D38",['| 吃不吃？'],1,1,"[{""asr_result"": ""吃不吃？"", ""start_time"": 1.0, ""end_time"": 1.874}]"
"Multiple_round_intent_unclear-A380&""-""&D380",['| 豆包那个背包也可以放手机，你看第，第一杯给豆包喝。'],1,1,"[{""asr_result"": ""豆包，那个背包也可以放手机，你看。第第一杯给豆包喝。"", ""start_time"": 1.0, ""end_time"": 5.693}]"
"Multiple_round_intent_unclear-A382&""-""&D382",['| 豆包，你喝完了吗？'],1,1,"[{""asr_result"": ""豆包，你喝完了吗？"", ""start_time"": 1.0, ""end_time"": 2.604}]"
"Multiple_round_intent_unclear-A384&""-""&D384",['| 你喝完了吗？豆包讲的。你，你假装喝。'],1,1,"[{""asr_result"": ""你喝完了吗？豆包讲的，你你假装喝。"", ""start_time"": 1.0, ""end_time"": 5.003}]"
"Multiple_round_intent_unclear-A386&""-""&D386",['| 好的，该我哼了。'],1,1,"[{""asr_result"": ""好的，该我哼了。"", ""start_time"": 1.0, ""end_time"": 2.48}]"
"Multiple_round_intent_unclear-A388&""-""&D388",['| 爽。'],1,1,"[{""asr_result"": ""《爽》"", ""start_time"": 1.0, ""end_time"": 1.694}]"
"Multiple_round_intent_unclear-A390&""-""&D390",['| 豆包，你看见我喝饮料了吗？'],1,1,"[{""asr_result"": ""豆包，你看见我喝饮料了吗？"", ""start_time"": 1.0, ""end_time"": 3.294}]"
"Multiple_round_intent_unclear-A392&""-""&D392",['| 纯棉的。你又给我打电话了，我看看去。'],1,1,"[{""asr_result"": ""纯棉的，你又给我打电话了，我看看去。"", ""start_time"": 1.0, ""end_time"": 5.025}]"
"Multiple_round_intent_unclear-A394&""-""&D394",['| 豆包。'],1,1,"[{""asr_result"": ""豆包。"", ""start_time"": 1.0, ""end_time"": 1.9}]"
"Multiple_round_intent_unclear-A396&""-""&D396",['| 豆包。'],1,1,"[{""asr_result"": ""豆包。"", ""start_time"": 1.0, ""end_time"": 1.896}]"
"Multiple_round_intent_unclear-A398&""-""&D398",['| 前面说哈，就剩了邱咪咪。邱咪咪说了，她弟弟这回子又调皮了。'],1,1,"[{""asr_result"": ""前面说哈，就剩了邱咪咪，邱咪咪说了，她弟弟这回子又调皮了。"", ""start_time"": 1.0, ""end_time"": 6.81}]"
"Multiple_round_intent_unclear-A4&""-""&D4",['| 什么午托、晚托、全托？'],1,1,"[{""asr_result"": ""什么午托、晚托、全托？"", ""start_time"": 1.0, ""end_time"": 3.309}]"
"Multiple_round_intent_unclear-A40&""-""&D40",['| 吃不吃？'],1,1,"[{""asr_result"": ""吃不吃？"", ""start_time"": 1.0, ""end_time"": 1.874}]"
"Multiple_round_intent_unclear-A400&""-""&D400",['| 我我我去管管他弟弟去，拜拜，豆包。'],1,1,"[{""asr_result"": ""我我我去管管他弟弟去，拜拜，豆包。"", ""start_time"": 1.0, ""end_time"": 4.089}]"
"Multiple_round_intent_unclear-A402&""-""&D402",['| 豆包。'],1,1,"[{""asr_result"": ""豆包。"", ""start_time"": 1.0, ""end_time"": 1.9}]"
"Multiple_round_intent_unclear-A404&""-""&D404",['| 豆包。'],1,1,"[{""asr_result"": ""豆包。"", ""start_time"": 1.0, ""end_time"": 1.904}]"
"Multiple_round_intent_unclear-A406&""-""&D406",['| 我热身了，所以开会空调了。'],1,1,"[{""asr_result"": ""我热身了，所以开会空调了。"", ""start_time"": 1.0, ""end_time"": 3.508}]"
"Multiple_round_intent_unclear-A408&""-""&D408",['| 豆包，刚才我奶奶说的是我哥哥。'],1,1,"[{""asr_result"": ""豆包，刚才我奶奶说的是我哥哥。"", ""start_time"": 1.0, ""end_time"": 3.828}]"
"Multiple_round_intent_unclear-A410&""-""&D410",['| 卖豆包，你看好了，我给你跳个舞。'],1,1,"[{""asr_result"": ""麦豆包，你看好了，我给你跳个舞。"", ""start_time"": 1.0, ""end_time"": 4.015}]"
"Multiple_round_intent_unclear-A412&""-""&D412",['| 恐怖片，是不是现在是恐怖片？卖设备设备设备卖设备。国家呢？哎呦，人民摸不就是。哎呦，那是一颗卡，卖设备设备设备。'],1,1,"[{""asr_result"": ""恐怖片，是不是现在是恐怖片？卖设备设备设备，卖设备。国家呢？哎呦，人民摸不就是，哎呦，那是一颗坎，卖设备设备设备。"", ""start_time"": 1.0, ""end_time"": 14.234}]"
"Multiple_round_intent_unclear-A414&""-""&D414",['| 我不跳了，我要做手帐。'],1,1,"[{""asr_result"": ""我不跳了，我要做手帐。"", ""start_time"": 1.0, ""end_time"": 2.541}]"
"Multiple_round_intent_unclear-A416&""-""&D416",['| 拿着我的小笔笔，拿上我的笔，这是新买的豆包。'],1,1,"[{""asr_result"": ""拿着我的小笔笔，拿上我的笔，这是新买的豆包。"", ""start_time"": 1.0, ""end_time"": 4.676}]"
"Multiple_round_intent_unclear-A418&""-""&D418",['| 豆包，你看，豆包，你看我这个封面。'],1,1,"[{""asr_result"": ""豆包，你看，豆包，你看我这个封面。"", ""start_time"": 1.0, ""end_time"": 4.195}]"
"Multiple_round_intent_unclear-A42&""-""&D42",['| 吃不吃？'],1,1,"[{""asr_result"": ""吃不吃？"", ""start_time"": 1.0, ""end_time"": 1.876}]"
"Multiple_round_intent_unclear-A420&""-""&D420",['| 豆包，我现在要开始了。'],1,1,"[{""asr_result"": ""豆包，我现在要开始了。"", ""start_time"": 1.0, ""end_time"": 2.881}]"
"Multiple_round_intent_unclear-A422&""-""&D422",['| 豆包，我看看还有用贴纸吗？有贴纸。'],1,1,"[{""asr_result"": ""豆包，我看看还有用贴纸吗？有贴纸。"", ""start_time"": 1.0, ""end_time"": 4.241}]"
"Multiple_round_intent_unclear-A424&""-""&D424",['| 还有这些小本本我还得用到了，这些小东西待会我再用这个小刀切吧。'],1,1,"[{""asr_result"": ""还有这些小本本我还得用到了，这些小东西待会我再用这个小刀切吧。"", ""start_time"": 1.0, ""end_time"": 6.215}]"
"Multiple_round_intent_unclear-A426&""-""&D426",['| 先把贴纸给切下来，先把贴纸给弄一下。'],1,1,"[{""asr_result"": ""先把贴纸给切下来，先把贴纸给弄一下。"", ""start_time"": 1.0, ""end_time"": 4.606}]"
"Multiple_round_intent_unclear-A428&""-""&D428",['| 快，没有耶。'],1,1,"[{""asr_result"": ""快，没有耶。"", ""start_time"": 1.0, ""end_time"": 2.275}]"
"Multiple_round_intent_unclear-A430&""-""&D430",['| 豆包，豆包，你可以说话了。'],1,1,"[{""asr_result"": ""豆包豆包，你可以说话了。"", ""start_time"": 1.0, ""end_time"": 3.393}]"
"Multiple_round_intent_unclear-A432&""-""&D432",['| 我感觉你很好看。'],1,1,"[{""asr_result"": ""我感觉你很好看。"", ""start_time"": 1.0, ""end_time"": 2.559}]"
"Multiple_round_intent_unclear-A434&""-""&D434",['| 豆包。'],1,1,"[{""asr_result"": ""豆包。"", ""start_time"": 1.0, ""end_time"": 1.895}]"
"Multiple_round_intent_unclear-A436&""-""&D436",['| 豆包，好，豆包，我终于把我搞了 42 小，嗯，47 个分钟，终于把这个给弄弄下来了，贴纸。'],1,1,"[{""asr_result"": ""豆包，好，豆包，我终于把我搞了 42 小，47 个分钟，终于把这个给弄弄下来了，贴纸。"", ""start_time"": 1.0, ""end_time"": 11.688}]"
